id,text,T1 Target,T1 Argument,T1 Harmful,T2 Target,T2 Argument,T2 Harmful,T3 Target,T3 Argument,T3 Harmful,T4 Target,T4 Argument,T4 Harmful,T5 Target,T5 Argument,T5 Harmful,T6 Target,T6 Argument,T6 Harmful,,,
1161521354878980097,every situation dont need a reaction sometimes you got to be grown about certain shit &amp; just let folks do the lame shit that they do 💅,NULL,shit,NO,NULL,shit,NO,,,,,,,,,,,,,,,
1187001307149864963,If you need to explore by all means do that shit. Fuck society and your gf 🤷�,that,shit,NO,society,Fuck,YES,,,,,,,,,,,,,,,
1159264915686854658,Sick of people saying how entitled millennials are. Generation X is the fucking worst.,Generation X,fucking worst,YES,,,,,,,,,,,,,,,,,,
1156918596968337410,@USER Can u stop fucking playing like Bitches mate why u hiding underground it's 5 Im trying to have fun,NULL,fucking,NO,Bitches,Bitches,YES,,,,,,,,,,,,,,,
1159259265389010944,Smh these dumb girls real life leave their kids alone to be around a man 🙄 Is that more important then ur fucking Ki,girls,dumb,YES,Kid,fucking,NO,,,,,,,,,,,,,,,
1158759636549419009,My entire list of pieces of shit are men because all women are queens,men,pieces of shit,YES,,,,,,,,,,,,,,,,,,
1187385320318390272,Lmaoooo you suprised? Area dirty as shit and the houses they come from even worseY'all they found bed bugs at Walkermill Middle School �,Area,dirty as shit,NO,,,,,,,,,,,,,,,,,,
1162141105216983041,@USER @USER They be skimming through looking for shit to get offended about 🤦�,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1187778088177979392,we said stan LOVELYZ bitches not become their akgaes im sick of seeing tweets like that every day,bitches,bitches,YES,,,,,,,,,,,,,,,,,,
1161138097578479617,None of that cucumber shit happening with NY bitches so idc,NULL,shit,NO,bitches,bitches,YES,,,,,,,,,,,,,,,
1160362668349362177,people don’t care about the fact the POC die in the streets every single fucking day and that shit fucks me ,day,fucking,NO,that,shit,NO,NULL,fucks,NO,,,,,,,,,,,,
1187687495716233217,Ctfu parents be mad asl when shit dont work out in they favor,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1186315416831791104,@USER Suck the shit out your toes nd bust all of em and have u clean it off �,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1162487705684643841,@USER Yeah they need to bring that shit back lol 🤣�,that,shit,NO,,,,,,,,,,,,,,,,,,
1187515910594187264,@USER Fuck ya! I wish the damn Dems would grow a set and stop letting them get away with this shit!,ya,Fuck,NO,this,shit,NO,,,,,,,,,,,,,,,
1187098174839615488,@USER @USER Waiting for them to shit and pee all over the place like wild dogs.,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1158555285859889152,@USER @USER These kids are disgusting . The thought of these neo fascist on federal bench is horrifying,These kids,disgusting,YES,,,,,,,,,,,,,,,,,,
1156037738790977536,"theres alot of shit happening, in this world and people are turning a blind eye...",NULL,shit,NO,,,,,,,,,,,,,,,,,,
1186878715965427712,bro these niggas asked chadwick THE DUMBEST questions you could ask,these niggas,niggas,YES,questions,DUMBEST,NO,,,,,,,,,,,,,,,
1186471151209517058,"@USER It says they’ve been through some shit together. And no matter what the box office shows, this is *their* fil",NULL,shit,NO,,,,,,,,,,,,,,,,,,
1187603223655473155,im screaminjfnsnddnd i loved wannaone but damn that shit rlly never ended 😭😭y’all talking about y’all tired of seeing bts like we ain’t have to watch wannaone and their 4839293 final pe,that,shit,NO,,,,,,,,,,,,,,,,,,
1160051712788508672,@USER @USER That bitch slap and 🧢 steal at the end are brut,That bitch,bitch,YES,,,,,,,,,,,,,,,,,,
1156584709268353024,I really can't wait to move I'm cutting off all my family members 🤣🤣🤣 f,NULL,fuck em,YES,,,,,,,,,,,,,,,,,,
1155637339709853698,"fuck all these corny ass emo niggas in the rap game rn, that shit done fell off, its time for sum different",these corny ass emo niggas,fuck all,NO,niggas,corny ass emo niggas,YES,that,shit,NO,,,,,,,,,,,,
1159752803130073088,"We live in a year 2019, and they can't figure out the shit like that takes up the too much room? These fucking things should be banned.",NULL,shit,NO,these,fucking things,NO,,,,,,,,,,,,,,,
1156188148877201409,who the fuck want's an owl city? where you gonna eat lunch in a city full of owls? all those idiots would be sleeping,NULL,who the fuck,NO,those,idiots,NO,,,,,,,,,,,,,,,
1158209614980222980,Omfg my biggest regret in student government is not telling some of these mfs to shut the fuck up during assembly,NULL,Omfg,NO,these mfs,mfs,YES,NULL,shut the fuck up,YES,,,,,,,,,,,,
1188679645673263104,@USER That's because it's a bunch of liberal snowflake idiots that are losers literally!! 😭😭�,it's,bunch of liberal snowflake idiots,YES,,,,,,,,,,,,,,,,,,
1161005778502860801,Almost all of itA lot of this shit is trial &amp; error. Don't trip.,this,shit,NO,,,,,,,,,,,,,,,,,,
1187274646032453633,i haven’t ate im never going doctors again fucking idio,idiots,fucking idiots,YES,,,,,,,,,,,,,,,,,,
1159954648150810624,"Nigga got 8 bitches , but wanna choke ME through the house😭 🙄‼️🗣 I HATE",Nigga,Nigga,YES,bitches,bitches,YES,,,,,,,,,,,,,,,
1159595624339132416,@USER Sorry to disagree but they are that stupid and they think we are stupid too.,they,stupid,YES,,,,,,,,,,,,,,,,,,
1158428483850264576,"some of these hoes like candles, smelling good but they burning niggas �",these hoes,hoes,YES,niggas,niggas,YES,,,,,,,,,,,,,,,
1161167034379452416,niggas doing alot of hoe shit and idk how i feel abt it,niggas,niggas,YES,NULL,hoe shit,YES,,,,,,,,,,,,,,,
1187468778939936769,not on all guys*nose piercings on guys is hot as FUCK,NULL,as FUCK,NO,,,,,,,,,,,,,,,,,,
1186409042215866369,One of them main reason i hate ppl coming over is because niggas always want me to make the fucking hookah like nah lmaooo,niggas,niggas,YES,hookah,fucking dumbasses,YES,,,,,,,,,,,,,,,
1156921213941440517,"I don't mind educating people mas se continuam a ser dumb bitches, I'm not taking the abuse. Fuck off.",bitches,dumb bitches,YES,NULL,Fuck off,YES,,,,,,,,,,,,,,,
1162138370463555584,@USER fuck off you fucking dumbasses no one cares for the statistics if we didnt have the mech we wouldnt need this wtf,you fucking dumbasses,fuck off,YES,you,fucking dumbasses,YES,NULL,wtf,NO,,,,,,,,,,,,
1161224893679198209,"@USER @USER We could bin them all, not replace them and not be affected anyway - they're that shit.",they're,that shit,YES,,,,,,,,,,,,,,,,,,
1157530248063459333,I hate people who can go to sleep as soon as they shut their eyes like that shit takes me 3 hours &amp; 100 position changes...,that,shit,NO,,,,,,,,,,,,,,,,,,
1161003257851809792,"@USER @USER @USER Being on one of their podcasts would be cool, or going with them to do stupid shit on their other channel�",NULL,shit,NO,,,,,,,,,,,,,,,,,,
1155562733556903939,"people used to give me shit about how my boobs look, couple years down the line and those same people are wanting to suck them",NULL,shit,NO,,,,,,,,,,,,,,,,,,
1187967146665623552,@USER Those are decent looking straps. Better than those red and blue strap pieces of shit on @USER TV.,red and blue strap ,pieces of shit,YES,,,,,,,,,,,,,,,,,,
1160182940560756739,i like when bitches be getting themselves together like getting braces and shit �,bitches,bitches,YES,NULL,and shit,NO,,,,,,,,,,,,,,,
1155955840567824387,@USER Some of y’all are acc so stupid 🤦�,Some of y'all,stupid,NO,,,,,,,,,,,,,,,,,,
1160226246468521984,these niggas so fine in the fucking cafeteria boy 🤣 i den had bout 6 orgas,these niggas,niggas,YES,cafeteria,fucking,NO,,,,,,,,,,,,,,,
1159239898920050689,i'll never wish a heart break on my worst enemy but some mfs really need to go through that shit &amp; they'll reconsider a lot of shit,NULL,mfs,NO,that,shit,NO,,,,,,,,,,,,,,,
1161065807746670592,haha fuck fanfic writers stop hyping them up for fetishising and romanticising horrible shit,fanfic writers,fuck,YES,NULL,shit,NO,,,,,,,,,,,,,,,
1186112908893159424,y’all mfs be fans to regular ass people that could care less about y’al,y'all,mfs,YES,NULL,ass,NO,,,,,,,,,,,,,,,
1161375605939757057,"@USER That would be a fantastic campaign slogan ""Hillary was right you stupid bitches 2020""",you,stupid bitches,YES,,,,,,,,,,,,,,,,,,
1187659423566745600,Josh been talking about crazy shit all night I wonder what is going on in that household,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1162150267611205633,bitches really be out here fake positive for social media! 😂 like STFU bit,bitches,bitches,YES,bitch,STFU,YES,bitch,bitch,YES,,,,,,,,,,,,
1160753717907472384,These bitches out here trying to sell all these “supplements” bitch I know you lost all that weight from some dope don’,These bitches,bitches,YES,bitch,bitch,YES,,,,,,,,,,,,,,,
1160275760470298625,@USER Everyone start calling the cops on these crazy FUCKS,these ,crazy FUCKS,YES,,,,,,,,,,,,,,,,,,
1186800127362637824,@USER @USER Fuck all 3 of y’a,all 3 of y'all,Fuck,YES,,,,,,,,,,,,,,,,,,
1157701015694651392,I’m bout to start running down and taking my fuckin slot all these niggaz pussy anyw,slot,fuckin,NO,these niggaz,niggaz,YES,these niggaz,pussy,YES,,,,,,,,,,,,
1159265695923941376,"@USER Girls be holding that shit in all day cos they're ""proper ladies"" then go to sleep and turn into guy fawkes on bonfire night",that,shit,NO,,,,,,,,,,,,,,,,,,
1162157932856745984,"niggas gotta stop using Amazon as much bc this shit is ridiculous.Bro, JEFF BEZOS PAID ZERO DOLLARS IN TAXES ON $11 BILLION WE SHOULD BE RIOTING IN THE STREETS",niggas,niggas,YES,this,shit,NO,,,,,,,,,,,,,,,
1160671876710051840,@USER Looks like a bunch of fucking losers with nothing meaningful to occupy their day.,NULL,bunch of fucking losers,YES,,,,,,,,,,,,,,,,,,
1187160371762626560,@USER Hell a racist person probably put the shitty costumes on disabled old white people to say some racist shit.,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1161758656175718400,Y’all niggas knew cactus club was racist from time ..just like all the other extremely racist scene kid spots you attend ,Y'all niggas,niggas,YES,,,,,,,,,,,,,,,,,,
1161073196055048192,Men who eat pussy for their own pleasure go to heaven,NULL,pussy,NO,,,,,,,,,,,,,,,,,,
1160983792326205440,Some of u girls are nasty as fuck i can’t even believe half the shit i hear ,Some of u girls,nasty as fuck,YES,,,,,,,,,,,,,,,,,,
1158485992392839170,i said this b4 &amp; ill say it again: all the real bitches dead or in jail.,bitches,bitches,YES,,,,,,,,,,,,,,,,,,
1158533035001831424,&amp; a fat butt smh niggas forget all about they faithful all bitch all they care it they “Kicked on some nice shit”Niggas b choosing just like bitches all it takes is a pretty ,Niggas,Niggas,YES,niggas,niggas,YES,bitch,bitch,YES,bitches,bitches,YES,,,,,,,,,
1155511175372857344,s/o to all the bitches who actually know how to suck dick 😙�,bitches,bitches,YES,NULL,dick,NO,,,,,,,,,,,,,,,
1187213103060131842,@USER Who in yo group keep goin back to that dumb as nigga ( raven &amp; trice ) 🤣�,nigga,dumb as nigga,YES,,,,,,,,,,,,,,,,,,
1158131917402857472,@USER @USER Who cares what a room full of morons think?,room,full of morons,NO,,,,,,,,,,,,,,,,,,
1160571949145296896,@USER How the hell are all these pictures cute and smiley bitch I would be balling my eyes out not able to breathe,bitch,bitch,YES,,,,,,,,,,,,,,,,,,
1186497415777603584,Ppl send me nasty shit like that all the time on WhatsApp it’s really disturbi,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1186257342624608257,You niggas hate any and everything lmao go brush y’all fcking tee,niggas,niggas,YES,,,,,,,,,,,,,,,,,,
1160629166838079489,Y’all be dating some bum ass niggas just cause they “h,niggas,bum ass niggas,YES,,,,,,,,,,,,,,,,,,
1162261586632798208,really hate when people tweet in all caps and i gotta scream that shit in my head,that,shit,NO,,,,,,,,,,,,,,,,,,
1186654079214329856,Bitches are so dick crazy they’ll betray their own it’s shoc,Bitches,Bitches,YES,NULL,dick,NO,,,,,,,,,,,,,,,
1157465203207897089,Summer time in the hood means ghetto bitches walking around in they damn draws�,bitches,ghetto bitches,YES,,,,,,,,,,,,,,,,,,
1187802657479692289,All these bitches wanna do is get drunk go out and get fucked so I would never take advice from a slut,these bitches,bitches,YES,,,,,,,,,,,,,,,,,,
1188409573784326144,@USER @USER We all know that Nero’s boys will beat the shit out of you b,NULL,beat the shit,NO,,,,,,,,,,,,,,,,,,
1157169634275028993,women really ain't shitThis single shit boring I miss ruining my nigga day asking him about bitches he don’t even kno ,NULL,ain't shitThis,NO,NULL,shit,NO,nigga,nigga,YES,bitches,bitches,YES,,,,,,,,,
1155584045008470020,@USER These shoes are so trash 🗑 and straight ugly 🤮. No matter if they black or w,These shoes,trash 🗑 and straight ug,YES,,,,,,,,,,,,,,,,,,
1186118775403233280,i hate being so caring and so loving bc people take advantage of that shit . &amp; i hate i can’t even change that about me,that,shit,NO,,,,,,,,,,,,,,,,,,
1186002987686268928,Not that my opinion matters..but y’all niggas really act like bitches &amp; it’s a turn of,y'all niggas,niggas,YES,bitches,bitches,YES,,,,,,,,,,,,,,,
1161069616023703552,@USER American politics are so fucking autistic it's no wonder you're moving to Japan.,American politics,fucking autistic,YES,,,,,,,,,,,,,,,,,,
1186906532782301185,Beavers dead ass scream like little bad ass white kids in the grocery store,NULL,dead ass,NO,NULL,ass,NO,,,,,,,,,,,,,,,
1187075848261816321,@USER Lol imagine wasting tax payer dollars on this shit. How the about this. The whole government is full of BITCHES!!!!,this,shit,NO,,,,,,,,,,,,,,,,,,
1161419122908942336,i love my boys but im not smart enuff to understand some of the shit they say/do IS NOACF COMING OUT IN 8 DAYS OR AM I DUMB,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1159832615534227457,@USER @USER i hate bitches like you who are smart asf and get high grades and still be saying there gonna fail,bitches,bitches,YES,,,,,,,,,,,,,,,,,,
825215051971768321,"Here's a big fuck you to the guys who won't pursue relationships with girls because they're ""fat"" ✌🏽",NULL,fuck you,NO,,,,,,,,,,,,,,,,,,
1186145242447335424,all i do is listen to music and overthink shit.,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1160998208039899136,"i hate how everyone just licks chinas ass, stop fucking catering to the communist party, yall letting them have too much power.",NULL,ass,NO,NULL,fucking,NO,,,,,,,,,,,,,,,
1159350589412786177,Big up Arsenal im acc jealous of them rn Fuck united,united,Fuck,YES,,,,,,,,,,,,,,,,,,
1156805261635543042,All these nigga be so cap shit go in one ear and out the other 🤷�,these niggas,niggas,YES,NULL,shit,NO,,,,,,,,,,,,,,,
1160240095938564097,I wonder when these fat fucks are going to get tired go talking their shit,these,fat fucks,YES,their,shit,NO,,,,,,,,,,,,,,,
1162108767606984704,Arrest them all Convict them of all crimes theyve ever committed and kill them in prison and send them to hell forever,NULL,kill them,YES,,,,,,,,,,,,,,,,,,
1156946170469638144,"@USER The fucking card in your twitter banner is trimmed, you fucking idiots",card,fucking,NO,idiots,fucking idiots,YES,,,,,,,,,,,,,,,
1162094527471149058,"@USER fucking hell man! it’s actually creepy to think about how many people might’ve considered aswell, worlds absolutely gone to ",hell,fucking,NO,NULL,shit,NO,,,,,,,,,,,,,,,
1186323738301812737,"i wish some people had zippers for lips, so i can shut them the fuck up whenever they start talking �",them,shut them the fuck up,YES,,,,,,,,,,,,,,,,,,
1160225889260625920,@USER I feel you my dawg but let it roll off niggas ain’t gone do shit anyways but ta,niggas,niggas,YES,NULL,shit,NO,,,,,,,,,,,,,,,
1159913074045984769,It’s not like Norwich are playing shit Liverpool literally taking every chance they get ruthle,NULL,shit,NO,,,,,,,,,,,,,,,,,,
1162113645095952384,@USER @USER Couldn't even commit to their bullshit. Shame.,their,bullshit,NO,,,,,,,,,,,,,,,,,,
1159468667505131520,What the fuck is white claw and why does it sound like the KKK reinvented itself to sound ~cool~ and ~edgy~,NULL,What the fuck,NO,,,,,,,,,,,,,,,,,,
1159914861062742017,@USER They going to keep putting the same recycled shit as long as dumb asses support the bullshit,NULL,shit,NO,NULL,dumb ass,YES,NULL,bullshit,NO,,,,,,,,,,,,
1161107762132201473,niggas be dripped out nd starving.. eat dem big ass balenciagas,niggas,niggas,YES,NULL,ass,NO,,,,,,,,,,,,,,,
1187451447945752576,Bitches loves talking about a nigga that never bring them up lmaooo,Bitches,Bitches,YES,nigga,nigga,YES,,,,,,,,,,,,,,,
1160896056311328768,@USER Lmao... nigga you gonna speak on looks? so if shes ugly that means the girl in your headed only deserves poor men? 🤣,nigga,nigga,YES,,,,,,,,,,,,,,,,,,
1188348072901988352,@USER @USER @USER Lol... Anytin to justify their bullshit,their,bullshit,NO,,,,,,,,,,,,,,,,,,
